2022.04.10,금천구,74605,634
2022.04.10,영등포구,129693,1186
2022.04.10,동작구,124353,1181
2022.04.10,관악구,155505,1502
2022.04.10,서초구,122558,1191
2022.04.10,강남구,158879,1381
2022.04.10,송파구,205835,1906
2022.04.10,강동구,144289,1217
2022.04.10,기타,192027,1422
2022.04.09,종로구,42565,423
2022.04.09,중구,38642,335
2022.04.09,용산구,63817,613
2022.04.09,성동구,92787,847
2022.04.09,광진구,110941,994
2022.04.09,동대문구,109925,1047
2022.04.09,중랑구,119014,1205
2022.04.09,성북구,135247,1332
2022.04.09,강북구,87608,908
2022.04.09,도봉구,95733,998
2022.04.09,노원구,158576,1793
2022.04.09,은평구,139183,1463
2022.04.09,서대문구,93196,1018
2022.04.09,마포구,113999,1215
2022.04.09,양천구,135183,1478
2022.04.09,강서구,173721,1797
2022.04.09,구로구,128628,1470
2022.04.09,금천구,73971,773
2022.04.09,영등포구,128507,1294
2022.04.09,동작구,123172,1270
2022.04.09,관악구,154003,1634
2022.04.09,서초구,121367,1238
2022.04.09,강남구,157498,1468
2022.04.09,송파구,203929,1959
2022.04.09,강동구,143072,1634
2022.04.09,기타,190605,2114
2022.04.08,종로구,42142,389
2022.04.08,중구,38308,376
2022.04.08,용산구,63204,742
2022.04.08,성동구,91940,946
2022.04.08,광진구,109947,1351
2022.04.08,동대문구,108878,1145
2022.04.08,중랑구,117811,1233
2022.04.08,성북구,133915,1508
2022.04.08,강북구,86700,1058
2022.04.08,도봉구,94736,1187
2022.04.08,노원구,156783,1858
2022.04.08,은평구,137720,1635
2022.04.08,서대문구,92178,1098
2022.04.08,마포구,112784,1329
2022.04.08,양천구,133705,1612
2022.04.08,강서구,171924,2071
2022.04.08,구로구,127159,1535
2022.04.08,금천구,73198,785
2022.04.08,영등포구,127213,1474
2022.04.08,동작구,121902,1462
2022.04.08,관악구,152369,1809
2022.04.08,서초구,120129,1591
2022.04.08,강남구,156032,1755
2022.04.08,송파구,201971,2440
2022.04.08,강동구,141438,1436
2022.04.08,기타,188491,2387
2022.04.07,종로구,41753,510
2022.04.07,중구,37932,479
2022.04.07,용산구,62462,749
2022.04.07,성동구,90994,1091
2022.04.07,광진구,108596,1381
2022.04.07,동대문구,107734,1343
2022.04.07,중랑구,116578,1411
2022.04.07,성북구,132408,1793
2022.04.07,강북구,85642,1037
2022.04.07,도봉구,93549,1074
2022.04.07,노원구,154925,2001
2022.04.07,은평구,136085,1861
2022.04.07,서대문구,91080,1209
2022.04.07,마포구,111456,1431
2022.04.07,양천구,132093,1857
2022.04.07,강서구,169858,2261
2022.04.07,구로구,125624,1793
2022.04.07,금천구,72413,895
2022.04.07,영등포구,125739,1818
2022.04.07,동작구,120440,1569
2022.04.07,관악구,150560,2112
2022.04.07,서초구,118538,1427
2022.04.07,강남구,154278,1967
2022.04.07,송파구,199533,2457
2022.04.07,강동구,140002,1736
2022.04.07,기타,186104,2626
2022.04.06,종로구,41243,642
2022.04.06,중구,37453,622
2022.04.06,용산구,61713,1044
2022.04.06,성동구,89903,1241
2022.04.06,광진구,107215,1882
2022.04.06,동대문구,106391,1750
2022.04.06,중랑구,115167,1822
2022.04.06,성북구,130616,2177
2022.04.06,강북구,84605,1430
2022.04.06,도봉구,92475,1572
2022.04.06,노원구,152926,2505
2022.04.06,은평구,134225,2662
2022.04.06,서대문구,89871,1617
2022.04.06,마포구,110027,1828
2022.04.06,양천구,130236,2377
2022.04.06,강서구,167602,3082
2022.04.06,구로구,123831,2237
2022.04.06,금천구,71518,1364
